,title,description,price,points,cluster_label,cosine_similarity
99876,Castellare di Castellina 2012 Il Poggiale Riserva  (Chianti Classico),"Aromas of violet, plum, mint and sun-baked earth lead the nose of this blend of 90% Sangiovese, 5% Canaiolo and 5% Ciliegiolo. The lively, elegant palate delivers juicy red cherry, crushed raspberry, cinnamon and white pepper alongside firm, fine-grained tannins.",40.0,92,0,0.4538456020808507
113854,Rizzi 2013 Nervo  (Barbaresco),"Leather, ripe berry, clove, mature berry, baking spice and a balsamic whiff of menthol lift out of the glass. The firm, succulent palate offers black cherry, clove and star anise. Youthfully assertive but refined tannins and fresh acidity provide structure and balance. Drink through 2025.",55.0,93,0,0.45359223958916606
56793,Volpaia 2012 Balifico Red (Toscana),"Made from 65% Sangiovese and 35% Cabernet Sauvignon—organically farmed—this polished red opens with aromas of black-skinned fruit, violet and Mediterranean herb. On the full-bodied palate, tobacco and aniseed accent a core of ripe black cherry, while firm tannins provide support.",65.0,90,0,0.4533941924776812
82013,Volpaia 2012 Balifico Red (Toscana),"Made from 65% Sangiovese and 35% Cabernet Sauvignon—organically farmed—this polished red opens with aromas of black-skinned fruit, violet and Mediterranean herb. On the full-bodied palate, tobacco and aniseed accent a core of ripe black cherry, while firm tannins provide support.",65.0,90,0,0.4533941924776812
98807,Rocca delle Macìe 2013 Riserva di Fizzano Single Vineyard Gran Selezione  (Chianti Classico),"Made of 95% Sangiovese and 5% Merlot, this elegant, structured wine opens with spicy red berry and underbrush notes with a hint of toast. The firm palate offers dried black cherry, clove and mocha flavors, framed by assertive but polished tannins. Drink 2018–2025.",38.0,91,0,0.45336228135329093
81292,Albino Rocca 2011 Ronchi Riserva  (Barbaresco),"Ripe berry, leather, menthol, baking spice and pipe tobacco aromas almost jump out of the glass. The structured, generous palate delivers fleshy black cherry, raspberry compote, clove and star anise alongside firm, velvety tannins. Drink 2017–2023.",120.0,92,0,0.4533573632233109
29289,Tenuta Sette Cieli 2011 Yantra Red (Toscana),"Aromas of spiced blueberry, grilled herbs, cooking spice and a whiff of leather lead the nose of this blend of Merlot and Cabernet Sauvignon. The savory palate offers ripe plum, crushed black cherry, black pepper and mint alongside polished tannins. A licorice note marks the close.",24.0,90,0,0.4532619933590856
29245,Castello di Ama 2011 Vigneto La Casuccia Gran Selezione  (Chianti Classico),"Made with 80% Sangiovese and 20% Merlot, this opens with aromas of prune, scorched earth, toast and a hint of black currant. On the structured palate, notes of grilled bell pepper, espresso and dried herb accent a core of dried black cherry alongside fine-grained tannins that give it a firm finish.",210.0,90,0,0.4531935614603827
73941,Guido Berta 2013  Barbera d'Asti Superiore Nizza,"Aromas of cooking spice, black-skinned berry and a whiff of tobacco lead the nose. The firm palate delivers blackberry jam, clove and licorice alongside closed-grained tannins. Drink through 2020.",30.0,88,0,0.45316343424261213
113853,Rizzi 2011 Boito Riserva  (Barbaresco),"Earthy and structured, this fragrant red opens with aromas of leather, underbrush, vineyard dust, blue flower, tilled soil, menthol and woodland berry. The full-bodied palate offers dried black cherry, fig, baking spice, grilled herb and truffle alongside robust, velvety tannins. Drink from 2018 through 2025.",76.0,93,0,0.4531412430650447
53684,Ciacci Piccolomini d'Aragona 2012 Vigna di Pianrosso  (Brunello di Montalcino),"Ripe black-skinned fruit, underbrush, truffle and dark spice aromas come together in this full-bodied red. The palate is firm and seamless, delivering mature black cherry, raspberry compote, licorice and pipe tobacco flavors with both power and finesse. Tightly knit, polished tannins provide structure. Drink 2022–2032.",90.0,95,0,0.4531096407120098
116451,La Mannella 2012  Brunello di Montalcino,"Classic Sangiovese aromas of red berry, culinary spice, crushed herb, tobacco and a whiff of new leather float from the glass. The juicy full-bodied palate delivers fleshy wild cherry, raspberry compote, vanilla and star anise framed in firm, refined tannins. Fresh acidity lends balance. Drink 2019–2027.",72.0,91,0,0.45307691059403016
48611,Guastaferro 2006 Primum Riserva  (Taurasi),"Mature dark-skinned berry, leather, underbrush and dark spice are some of the aromas that emerge on this fantastic red. Made from ungrafted vines between 150 and 200 years old, the powerful yet polished palate delivers mature black cherry, crushed raspberry, cinnamon, licorice and white pepper alongside firm, velvety tannins. This still needs time to fully develop. Drink 2018–2031.",90.0,97,0,0.4530459638588332
96397,Valle dell'Acate 2016 Tenuta Ibidini Nero d'Avola (Sicilia),"Mature black-skinned berry, licorice and white pepper aromas lead the nose of this fresh, juicy Nero d'Avola. The palate recalls fleshy blackberry and black cherry jam, rounded with smooth, ripe tannins. Enjoy soon.",15.0,88,0,0.4528755981294647
59824,Cascina delle Rose 2012 Donna Elena  (Barbera d'Alba Superiore),"Bold and delicious, this opens with earthy aromas of mature black-skinned fruit, truffle, scorched earth and a whiff of game. The savory, full-bodied palate doles out juicy black cherry, blackberry, licorice, and baking spice alongside bright acidity and refined tannins.",34.0,92,0,0.45283146626816223
16152,Caruso & Minini 2014 Perricone (Terre Siciliane),"This opens with alluring aromas of raspberry jam, blue flower, ground pepper and grilled herb. The savory, succulent palate offers juicy black cherry, black raspberry, clove and mineral. Firm tannins provide seamless support while fresh acidity lifts the ripe, mouthwatering fruit.",27.0,90,0,0.45264579795654125
91494,Caruso & Minini 2014 Perricone (Terre Siciliane),"This opens with alluring aromas of raspberry jam, blue flower, ground pepper and grilled herb. The savory, succulent palate offers juicy black cherry, black raspberry, clove and mineral. Firm tannins provide seamless support while fresh acidity lifts the ripe, mouthwatering fruit.",27.0,90,0,0.45264579795654125
108808,Piazzo Armando 2011 Vigna Giaia Riserva  (Barbaresco),"Leather, truffle and ripe black plum aromas lead the nose. The fleshy palate offers juicy black cherry, crushed blackberry, licorice and clove while robust, polished tannins give it a smooth, enveloping texture. It's already at its peak drinking window so enjoy soon.",50.0,90,0,0.4526418965437154
36290,Mangiacane 2011 Riserva  (Chianti Classico),"A blend of 85% Sangiovese, 10% Canaiolo and 5% Colorino, this offers delicate ripe black-skinned fruit and cooking spice aromas. On the palate, ripe black cherry, espresso and clove flavors are framed by firm tannins. Drink through 2019.",30.0,89,0,0.4526053405599841
74417,Mangiacane 2011 Riserva  (Chianti Classico),"A blend of 85% Sangiovese, 10% Canaiolo and 5% Colorino, this offers delicate ripe black-skinned fruit and cooking spice aromas. On the palate, ripe black cherry, espresso and clove flavors are framed by firm tannins. Drink through 2019.",30.0,89,0,0.4526053405599841
91226,Fattoria Ambra 2015  Barco Reale di Carmignano,"Fruity aromas of wild berry meld together with whiffs of violet, tilled earth and dark spice on this young juicy red. The round savory palate doles out ripe black cherry, black berry, white pepper and a hint of licorice alongside supple tannins. It's easygoing and made to be drunk young so enjoy soon.",12.0,89,0,0.4525985515652474
18352,Cantina del Pino 2013 Albesani  (Barbaresco),"Blue flower, dark-skinned berry, star anise, menthol and espresso show on the nose. The aromas carry to the palate, along with dried black cherry, licorice, toast and a hint of sage. Firm, close-grained tannins provide support. Drink 2012–2033.",45.0,90,0,0.4525620284909644
96962,Isole e Olena 2011 Cepparello Sangiovese (Toscana),"Full-bodied and refined, this offers aromas of mature plum, vanilla, exotic spice and French oak. The firm palate delivers dried cherry, black raspberry, chopped herb, licorice, ground pepper and mineral alongside tightly knit, fine-grained tannins. It's an impressive effort for this scorching vintage. Let the tannins unwind for another few years then enjoy sooner rather than later.",80.0,92,0,0.4525433411718976
7276,Masi 2011 Costasera Riserva  (Amarone della Valpolicella Classico),"Wild berry, leather, tobacco, tilled earth, aromatic herb and floral aromas meld together on this impressive red. The full-bodied structured palate delivers black cherry marinated in spirits, dried plum, chocolate and licorice alongside a backbone of firm velvety tannins. Drink 2018–2026.",77.0,93,0,0.45229957712018043
16247,Cecchi 2012  Chianti Classico,"Aromas of underbrush, wild flower, leather and ripe berry lead the nose. The juicy palate offers black cherry, cinnamon, anise and a hint of game alongside fresh acidity and velvety tannins. Drink through 2017.",18.0,90,0,0.4522343737949159
69730,La Castellina 2012  Chianti Classico,"A blend of Sangiovese and 10% Canaiolo, this easy-drinking red opens with aromas of sunbaked soil, ripe blackberry and a whiff of herb. The soft, simple palate offers dried black cherry and a hint of baking spice alongside round, fleeting tannins. Drink soon.",14.0,85,0,0.4522310943422142
11868,Castello di Gabbiano 2012  Chianti Classico,"Made with 90% Sangiovese, 5% Merlot and 5% Colorino, this straightforward, savory wine opens with aromas of ripe berry, tobacco, blue flowers and a whiff of cedar. The bright, accessible palate delivers crushed black cherry, licorice and white pepper alongside supple tannins and fresh acidity. It's made for sheer drinking pleasure so enjoy over the next few years.",15.0,90,0,0.45209637685489035
94357,Ornellaia 2012 Le Volte Red (Toscana),"Aromas of fleshy black-skinned fruit, kitchen spice and underbrush emerge from this blend of Merlot, Sangiovese and Cabernet Sauvignon. The fresh palate offers mature blackberries, black currants, clove, licorice and dried herb alongside firm, fine-grained tannins. Drink 2016–2020.",30.0,90,0,0.4520208607511588
116254,Albino Rocca 2013 Montersino  (Barbaresco),"Aromas of underbrush, leather, mature berry, grilled herb and fragrant blue flower lead the nose. The juicy palate offers layers of fleshy black cherry, raspberry compote, cake spice and licorice alongside chewy tannins. Drink 2018 through 2023.",50.0,93,0,0.45199736526876
86834,Castellani 2013 Guadalmare  (Maremma Toscana),"Made with 50% Sangiovese, 30% Merlot and 20% Cabernet Sauvignon, this straightforward red opens with aromas of fragrant blue flower and wild berry. The easy-drinking palate doles out juicy black cherry, black currant and a hint of white pepper framed in mellow tannins.",13.0,87,0,0.45196852689428646
51207,Fattoria di Corsignano 2013 Riserva  (Chianti Classico),"Made with 90% Sangiovese and 10% Malvasia Nera, this vibrant red opens with aromas that recall underbrush, grilled herb, graphite, new leather and ripe berry. On the elegantly structured palate, firm, fine-grained tannins and nervous acidity support juicy wild cherry, tobacco and clove. Drink 2017–2023.",36.0,90,0,0.45190733532863886
86210,Colognole 2012  Chianti Rufina,"Made of 95% Sangiovese and 5% Colorino, this opens with blue-flower fragrance and a whiff of thyme. The savory palate delivers juicy black cherry and white pepper notes, framed by fresh acidity and firm tannins. Drink through 2022.",20.0,89,0,0.4518190985069502
53788,Bolla 2010  Amarone della Valpolicella Classico,"Underbrush, prune and a whiff of leather lead the nose. The palate offers raisin, dried black cherry, black pepper and a hint of glazed plum alongside big, round tannins.",46.0,89,0,0.45174056416900343
