,title,description,price,points,lda_label,3
5210,La Vieille Ferme 2014 White (Vin de France),"An easy-drinking and non-offensive white, this offers light yet direct notes of citrus peel, melon rind and apple, with a bitter edge to the palate and a short but refreshing finish.",9.0,83,3,0.9461649902091974
42222,Monterebro 2014 Sauvignon Blanc (Jumilla),"Aromas of yeast, talcum powder and grass set up a palate of pithy citrus and pyranzinic flavors that are green and grassy. The finish on this Sauvignon Blanc, a grape you don't see too often in hot Jumilla, is green-flavored and snappy.",11.0,84,3,0.94615101370446
55294,Long Neck 2015 Sauvignon Blanc (Western Cape),"Fresh grass, gooseberry, lime leaf and a touch of melon rind appear on the nose and mouth of this straightforward wine. It's lightweight and easygoing, with brisk acidity and a crisp, refreshing finish. Drink now.",10.0,85,3,0.9461490005461178
52249,Aresti 2014 Trisquel Sauvignon Blanc (Leyda Valley),"Pungent and green on the nose, this is showing cool-climate aromas. In the mouth, this is shear and tangy, with a high level of citric acidity. Flavors of lime, Granny Smith apple and asparagus finish briny, crisp and scouring.",15.0,85,3,0.9461312533537323
86347,Château Réal d'Or 2014 Rosé (Côtes de Provence),"The flavors of this wine follow the same light character as its pale, almost-white color. It does have some fresh juiciness, light acidity and a cut of lemon at the end. Crisp and clean, it's ready to drink.",21.0,85,3,0.9461276129597405
34396,Ciringa 2011 Fosilni Breg Reserve Sauvignon Blanc (Štajerska),"This Slovenian Sauvignon Blanc has aromas of lemon grass and freshly mowed lawn. It is sharp on entry with flavors of lime juice, orange zest and grapefruit before the bright acidic finish.",31.0,89,3,0.9461264059517781
51356,MAN Vintners 2011 Sauvignon Blanc (Western Cape),"This is forward and fresh, with notes of green apple, gooseberry and lemon-lime on the nose and palate. Zippy and mouthwatering, it has faint suggestions of lime zest and fresh-cut grass on the back.",11.0,85,3,0.9460887608723318
71012,Conceito Vinhos 2016 Contraste Branco White (Douro),"This is a fruity wine, crisp with citrus acidity and bright with light minerality and zest. It is a refreshing wine with an attractive sliced apple and melon aftertaste. Drink this lively wine now.",19.0,88,3,0.9460733530722223
71042,Steininger 2014 Riesling (Kamptal),"A very fresh nose of slight citrus leads to an equally light, slightly lemon-scented palate of ultralight dimensions. There is a hint of riper fruit on the midpalate, but this is simple, refreshing and clean.",24.0,89,3,0.9460533976621255
64642,Montes 2013 Classic Series Sauvignon Blanc (Casablanca Valley),"This is fresh, with good pungency and a mix of passion fruit and bell pepper aromas. A scouring mouthfeel pulls no punches, while grassy, slightly bitter flavors of arugula and lemon-lime finish citrusy and tangy.",13.0,87,3,0.9460521059941975
75618,Montes 2013 Classic Series Sauvignon Blanc (Casablanca Valley),"This is fresh, with good pungency and a mix of passion fruit and bell pepper aromas. A scouring mouthfeel pulls no punches, while grassy, slightly bitter flavors of arugula and lemon-lime finish citrusy and tangy.",13.0,87,3,0.9460521059941975
29620,Bodegas Copaboca 2014 Gorgorito Verdejo (Rueda),"Almond skin, green banana and pool water aromas precede a spritzy, citric, acidic palate. Flavors of white grapefruit, melon and apple finish zesty and briny, with a citric aftertaste similar to a gin & tonic.",10.0,85,3,0.9460483556704108
48257,Domaine du Touja 2015 White (Côtes de Gascogne),This white wine is fruity and crisp with a deliciously refreshing herbal edge. Lemon and pink grapefruit are cut by some zingy acidity and finished with a bright aftertaste. Drink now.,9.0,85,3,0.9460473269611629
8667,Viña Bisquertt 2014 Petirrojo Reserva Sauvignon Blanc (Colchagua Valley),"Stony lemon-lime aromas are low on fruit but clean and familiar. This is racy and fresh, with cutting acidity. Flavors of lime and passion fruit register as common, while the finish is zesty, with an emphasis on grapefruit.",8.0,85,3,0.9460458776582022
63672,Storks' Tower 2012 Sauvignon Blanc-Verdejo (Vino de la Tierra de Castilla y León),"Pungent citrus aromas settle on grapefruit. This feels regular and tastes like grapefruit and citrus pith. A standard feeling finish is fresh, citrusy in flavor and mildly bitter.",13.0,85,3,0.9460316030294771
79636,San Elias 2011 Sauvignon Blanc (Central Valley),"Largely neutral from front to back, with citrus and apple on the nose. Easygoing and basic in the mouth, with green melon and apple flavors in front of an inoffensive, slightly bitter and pithy finish.",9.0,84,3,0.946026502973183
63950,San Pedro 2012 Castillo de Molina Reserva Sauvignon Blanc (Elqui Valley),"Minerally opening aromas yield to a tight collection of green herb and citrus scents that steer clear of anything feline or grassy. This offers shear, zesty flavors of gooseberry, lime and tarragon in front of a stony feeeling finish that's crisp but not grating.",13.0,89,3,0.9460260822129872
108488,Heron 2010 Sauvignon Blanc (Napa Valley),"A nice Sauvignon Blanc, easy to drink with almost anything calling for a crisp, off-dry white wine. It's clean and citrusy, with a brisk cut of refreshing acidity.",13.0,87,3,0.946023393783426
95271,MAN Vintners 2010 Sauvignon Blanc (Western Cape),"Light and easy-drinking with fresh notes of lemon citrus, watercress and a touch of wild field grass. Clean acidity and herbal flavors carry through the palate to the crisp finish. Drink now.",11.0,86,3,0.9460229301117998
38282,Vista Hills 2011 Piedmont Estate Pinot Noir (Dundee Hills),"Rhubarb, strawberries and a strong streak of citrus and orange peel are the dominant flavors here. This reflects the cool vintage, finishing with tart, citrusy acids.",44.0,87,3,0.9460218346987328
104571,Casa do Valle 2013 Rosé (Vinho Verde),"Bright pink in color, this is a fresh rosé, just off dry, with lively citrus and wild strawberry fruits. Acidity cuts through the wine, making it crisp and ready to drink.",12.0,86,3,0.9460178535861997
14260,Viña Chocalan 2015 Gran Reserva Origen Sauvignon Blanc (San Antonio),"An amplified green nose smells like lime infused with bell pepper and asparagus. A citrusy snappy palate is brash, while pyrazinic green flavors are balanced by citric notes. This is a typical San Antonio SB: racy, green and citric.",16.0,88,3,0.9460167787684255
68733,Seppi Landmann 2014 Sylvaner (Alsace),"Soft, lifted pine and lime-peel notes make for a refreshing opening. The palate seems less focused and a bit confected, but slender and fresh nonetheless. Drink soon.",18.0,87,3,0.9460147264941923
55002,Adelsheim 2014 Pinot Noir (Willamette Valley),"Deceptively light and tight when first opened, this wine has flavors and character more in line with Gamay than most Pinots. Tart cranberry and raspberry fruit carries into a tangy finish, with citrus, mineral and herbal highlights.",32.0,90,3,0.9460127833416059
25464,Helfrich 2013 Riesling (Alsace),"The wine is crisp, lightly fruity with good acidity and a bright, tight texture. Apple and lime juice fruit flavors give a fresh, crisp aftertaste. Drink from 2015.",17.0,85,3,0.9460066663202115
91421,De Martino 2015 Legado Reserva Sauvignon Blanc (Casablanca Valley),"Pungent briny citrus aromas announce a lean, tangy palate. This edgy SB features zesty, sharp citrus and green-herb flavors, which are typical for Casablanca. A dilute finish displays watered-down snap.",20.0,87,3,0.9460037232269012
103371,Lagar de Indra 2016 Albariño (Rías Baixas),"Fresh white-fruit aromas are pure in their set up of a citric, racy palate. Salty orange leads to a briny finish with salty apple and citrus flavors.",17.0,87,3,0.9459986673395488
4572,Enanzo 2013 Garnacha Rosado (Navarra),"Snappy, dry red-fruit and citrus aromas are a good opening. The palate is fresh and bouncy, with punchy pomegranate and grapefruit flavors. A zesty finish with mild citrus and nectarine flavors is par for the course.",10.0,87,3,0.9459951337028227
55572,Esperanza 2015 Verdejo-Viura (Rueda),"Aromas of orange zest, apple cider and yeast come in front of a plump, slightly wayward palate with citric acidity. Generic citrus flavors finish lemony but with acidic scour.",9.0,86,3,0.9459949162058977
106274,Esperanza 2015 Verdejo-Viura (Rueda),"Aromas of orange zest, apple cider and yeast come in front of a plump, slightly wayward palate with citric acidity. Generic citrus flavors finish lemony but with acidic scour.",9.0,86,3,0.9459949162058977
42531,Strauss 2012 Strauss White White (Steiermark),"This fresh, fragrant wine is buoyed by citrus acidity and green apples. It's all fruit—light and bright—finishing with a tangy lemon-zest character. Screwcap.",12.0,85,3,0.9459923013148163
62622,Strauss 2012 Strauss White White (Steiermark),"This fresh, fragrant wine is buoyed by citrus acidity and green apples. It's all fruit—light and bright—finishing with a tangy lemon-zest character. Screwcap.",12.0,85,3,0.9459923013148163
104092,Volver 2014 Tarima Blanco White (Alicante),"Briny citrus, feline notes and pithy scents send this Merseguera-led blend toward a pulpy, citrusy palate. Grapefruit and pithy, lightly bitter flavors finish citric, with little change from the wine's primary flavors.",9.0,85,3,0.9459905241658297
8872,Companhia das Quintas 2015 Quinta do Cardo Branco Siria (Beira Interior),"The Síria grape—a relative of Malvasia and Roupeiro—is only found under this name in the mountainous eastern Beira region. This rendition is aromatic, with a tight, cool texture, tangy acidity and lime zest and apple flavors that give a crisp, fruity aftertaste.",15.0,88,3,0.9459836342631236
114966,Château Fonfroide 2014 Rosé (Bordeaux Rosé),"Tight, bright and very crisp, this is a lively and fruity wine. Citrus fruit flavors compete happily with the red berries to give a bone-dry wine, light and fresh at the end.",13.0,87,3,0.9459764365484661
91414,Aveleda 2012 Grinalda White (Vinho Verde),"Off dry, crisp, and with a strong citrus element that gives a lemon-candy character to the wine. It's a light, bright wine that's great for drinking this summer. Screwcap.",9.0,84,3,0.9459762389154501
80325,Conde de Altava 2015 Joven Viura (Rioja),"Briny pickled aromas are just clean enough to pass muster. This simple Viura is lemony and tangy on the palate, with saline-influenced flavors of citrus fruits and bell pepper. On a snappy finish, a briny flavor leads the way.",10.0,84,3,0.9459733971890907
56629,Domaine Charles Frey 2010 Plaisir Perlant Millesimé Extra Brut Sparkling (Crémant d'Alsace),"Strong, attractive apple aromas also give the flavor profile of this fresh and fruity wine. It has a light tangy, zesty texture, fresh acidity and a bright, mineral aftertaste.",30.0,87,3,0.9459731566040293
98168,Domaine Charles Frey 2010 Plaisir Perlant Millesimé Extra Brut Sparkling (Crémant d'Alsace),"Strong, attractive apple aromas also give the flavor profile of this fresh and fruity wine. It has a light tangy, zesty texture, fresh acidity and a bright, mineral aftertaste.",30.0,87,3,0.9459731566040293
72385,Viña Casablanca 2010 Cefiro Reserva Sauvignon Blanc (Casablanca Valley),"Citrus aromas are familiar. Lively and zesty in the mouth, with refreshing acidity. Orange and passion fruit lead the palate, which transitions to grapefruit. Crisp on the finish. Good for an everyday white wine.",12.0,86,3,0.9459693889314875
90290,Fritsch 2013 Schlossberg Grüner Veltliner (Wagram-Donauland),"A subtle nose of citrus suggests a restrained wine. Indeed, the palate is slender, citrus-fresh and light, but enlivened by the peppery varietal edge that invariably adds interest. Clean, crunchy finish.",30.0,89,3,0.9459668310563646
72521,Mont Marçal 2012 Brut Reserva Sparkling (Cava),"Pickled aromas of citrus and apple suggest sauerkraut. A bit flat and lazy on the palate, this tastes of briny citrus and green herbs. A grassy-tasting finish brings back pickled, briny notes.",15.0,86,3,0.9459659439917237
1972,Pratsch 2016 Ried Kittel Sauvignon Blanc (Niederösterreich),"Soft notes of green bell pepper, nettle and grass give this a fresh aspect. The slender palate then adds lemon, giving a focused zestiness, with glimpses of boxwood. The wine is citric, slender and very refreshing.",16.0,90,3,0.9459614337864404
