,title,description,price,points,lda_label,0
45746,Patit Creek Cellars 2007 Chardonnay (Red Mountain),"Though there is noticeable residual sugar in this quite sweet wine, the flavors are rich and appealing. Candied pineapple and lemon drop fruit flavors dominate;  this was barrel fermented but aged in tank so there is only the barest hint of toast and oak.",19.0,87,0,0.952621268563426
12208,Sumarroca 2004 Brut Reserva Cava Sparkling (Penedès),"Nothing really sticks out on this perfectly good brut. It offers the basic aromas of green apple and lime, followed by flavors of apple juice, citrus and pineapple. It takes on weight as it opens and then finishes a bit sweet.",12.0,86,0,0.9526212492448566
12323,Foley 2013 T Anchor Ranch Chardonnay (Sta. Rita Hills),"This bottling, an ode to Bill Foley's Texas roots, is reserved on the nose with hints of yellow melon, peach blossom and a kiss of vanilla. The palate is straightforward and very drinkable, with seared brown pear and sea-salt flavors cruising across lemon-pith texture and a chalky grip.",45.0,90,0,0.9526212367551747
25987,Foley 2013 T Anchor Ranch Chardonnay (Sta. Rita Hills),"This bottling, an ode to Bill Foley's Texas roots, is reserved on the nose with hints of yellow melon, peach blossom and a kiss of vanilla. The palate is straightforward and very drinkable, with seared brown pear and sea-salt flavors cruising across lemon-pith texture and a chalky grip.",45.0,90,0,0.9526212367551747
100416,Tilia 2014 Chardonnay (Mendoza),"Generic pear and apple aromas are simple but good. This wine runs light on oak and feels juicy and correct. Flavors of apple, pear and vanilla turn more briny and salty on the finish, which circles back with sweetness as it fades away.",10.0,86,0,0.9526211701758173
58735,Siegel 2014 Special Reserve Sauvignon Blanc (Leyda Valley),"Bell pepper, jalapeño and brined bean aromas straddle the line between snappy/citrusy and vegetal. This has a round palate with weight and punch. Flavors of grapefruit, tangerine, lime and bell pepper hint at vegetal, while the finish is plump and feels fresh.",16.0,87,0,0.9526211291228481
113722,Tangent 2012 Paragon Vineyard Grenache Blanc (Edna Valley),"This is a pure, clean, vibrant wine, modest in alcohol, with brisk acidity. Fermented in stainless steel, it features classic varietal flavors of oranges, apples, honey and vanilla that finish dry and spicy.",17.0,88,0,0.9526210873105202
10817,Tin Barn 2011 Hi Vista Vineyard Sauvignon Blanc (Carneros),"Off-dry in taste, this wine has an intense sweet-and-sour flavor. It didn't undergo malolactic fermentation, so there's plenty of green-apple-like acidity, and as it partially fermented in barrel, there is a vanilla-cream-like sweetness. This will pair well with Asian fare, ham or sausage.",18.0,86,0,0.9526210449913672
21898,Tin Barn 2011 Hi Vista Vineyard Sauvignon Blanc (Carneros),"Off-dry in taste, this wine has an intense sweet-and-sour flavor. It didn't undergo malolactic fermentation, so there's plenty of green-apple-like acidity, and as it partially fermented in barrel, there is a vanilla-cream-like sweetness. This will pair well with Asian fare, ham or sausage.",18.0,86,0,0.9526210449913672
18937,De Tierra 2015 Zabala Vineyard Riesling (Arroyo Seco),"The nose of this bottling from a stone-strewn vineyard in the heart of the appellation is very restrained, offering wet concrete, lime and lemon pith scents, with a touch of sweet chive. Pink grapefruit and petrol notes show on the palate, which is layered with an intriguingly sticky texture.",26.0,89,0,0.9526209608973868
8219,Dunning Vineyards 2013 Estate Wines Westside Chardonnay (Paso Robles),"One of the many vintners proud of their forthcoming Willow Creek District appellation, Bob and Jo-Ann Dunning's Chardonnay presents delicate aromas of yellow flowers, vanilla bean, peach skin and limestone. The white rocks extend to the palate, picking up nectarine elements, too, creating a lean but flavorful wine that's refreshing enough to sip all night.",26.0,92,0,0.9526209289804651
104232,Bogle 2006 Sauvignon Blanc (California),"A good example of a California Sauvignon Blanc, this white shows citrus, hay, fig and spicy green-melon flavors. It's dry and crisp, making it balanced, and a good accompaniment to food.",9.0,85,0,0.9526208486645731
90122,Cosentino 2007 Pinot Grigio (Solano County),"An easy white wine that shows brisk acidity supporting well-ripened fruit flavors that are a little sweet. Pears, citrus fruits, green apples, figs, vanilla and white peppers flood the mouth, wrapped into a creamy, honeyed richness.",20.0,85,0,0.9526207718511663
94410,Cosentino 2007 Pinot Grigio (Solano County),"An easy white wine that shows brisk acidity supporting well-ripened fruit flavors that are a little sweet. Pears, citrus fruits, green apples, figs, vanilla and white peppers flood the mouth, wrapped into a creamy, honeyed richness.",20.0,85,0,0.9526207718511663
91401,Valentin Bianchi 2012 Elsa Bianchi Chardonnay (Mendoza),Light aromas of tropical fruits and white flowers are basic and open. An average feeling palate carries sweet flavors of tropical fruits like pineapple and mango accented by vanilla. Throw in a sprinkle of powdered sugar and you get the picture.,10.0,84,0,0.9526207407282477
89645,Airfield Estates 2011 Pinot Gris (Yakima Valley),"There is a sweet streak running through the fleshy fruit flavors of pear and peach. This is pure Pinot Gris, balanced with high acidity, sweet fruit and slightly bitter flavors of skin and rind.",15.0,87,0,0.952620708991553
54711,Wrath 2013 San Saba Vineyard Chardonnay (Monterey),"Aromas of cream, baked croissant, lemon custard and dried apricot characterize the nose of this offering from the winery's estate vineyard just below the Santa Lucia Highlands. The palate packs lemon-buttered toast, roasted almonds, seared green apples and a cement element into a strong bottling.",49.0,91,0,0.952620655658147
37157,Bluestone 2014 Estate Grown Chardonnay (Shenandoah Valley),"The nose of this wine is soft and toasty, with notes of sweet cream and butter. The creamy mouthfeel offers bursts of buttered popcorn, pineapple and toasted Challah. It's a nice choice if you like a round, buttery Chardonnay. The flavors, however, don't linger on the finish and instead turn slightly bitter.",24.0,86,0,0.9526206456208709
1636,Jewelry Box 2012 Chardonnay (Central Coast),"Coming in a sparkly package befitting its name, this boxed wine shows honeysuckle and pineapple on the nose. On the palate, green apple flesh and pink apple skins prove tart and ripe at the same time, though without tons of body or finish. It's a solid deal though!",28.0,85,0,0.9526206228968292
27767,Castoro Cellars 2006 Muscat Canelli (Paso Robles),"Here's a nice dessert sipper that's perfect for nights on the patio, with some fresh fruit or a simple butter cookie. It's sweet and clean in acids, with savory Asian pear, tangerine, vanilla and cinnamon flavors. With only 11.5% alcohol, it won't go to your head.",9.0,86,0,0.952620571422912
112700,Edna Valley Vineyard 2013 Winemakers Series Heritage Chardonnay (Edna Valley),"This bottling goes for a ripe, buttery style of Chardonnay and succeeds. Pillowy aromas of buttered popcorn, plumeria flowers and vanilla-laced peach brûlée play into candied apples on the palate along with ripe cantaloupe and a long finish of vanilla-soaked poached pears.",27.0,91,0,0.9526204979799544
105429,Keller Estate 2009 Oro de Plata Chardonnay (Sonoma Coast),"Acidity marks this wine, so much that it's practically sparkling. It's also exorbitantly ripe in pineapple and orange jam, with lots of sweet, caramelized new oak. The overall impression is one of a heavily overworked Chardonnay, but it is not without a certain hedonistic appeal.",33.0,87,0,0.9526204501573542
113781,Hearst Ranch 2014 Muscat d'Alexandrie (Central Coast),"Light in color and almost a shade of green, this dessert wine offers aromas of honeydew melon, sharp lime, jasmine and a touch of petrol-like citrus pith. The palate is sweet but pillowy in texture, with Key lime, honeysuckle and herb-inflected honey flavors.",25.0,87,0,0.9526204079529508
49170,Claiborne & Churchill 2016 Riesling (Central Coast),"Citrus, ripe apple, guava and pineapple soda aromas show on the nose of this bottling from a winery that has explored white Alsatian grapes since the early 1980s. It tightens up considerably on the palate, where Asian pear and lemon skin flavors make for a mellow expression.",22.0,88,0,0.9526203609090035
8072,WillaKenzie Estate 2007 Pinot Blanc (Willamette Valley),"Strong scents of grass and grapefruit leap from the glass; this could pass for Sauvignon Blanc in a blind tasting. The flavors follow, sweetly grassy, hinting at melon and yellow fruits, with plenty of natural acids and alcohol at a moderate 13.5%.",18.0,88,0,0.9526203330271944
90990,Tantara 2008 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),"Superrich, ripe and flamboyant, if not particularly subtle. Dazzles for its tsunami of grilled pineapple custard, pear tart, golden mango and Key lime pie richness, accented with sweetly, caramelized oak, and brightened with brisk acidity. A racy, decadent crowd pleaser.",38.0,94,0,0.9526203115275808
98615,Frostwatch 2013 Vice Versa Semillon (Bennett Valley),"Combining 80% Sémillon with 20% Sauvignon Blanc, this is an intense, oaky and almost caramelized wine. Off dry, with the producer reporting less than 1% residual sugar, it retains a sweetness of baked melon and peach, finishing ripe and round.",24.0,84,0,0.952620212846087
8407,Masies d'Avinyo 2007 Abadal Blanc White (Pla de Bages),"A strange bird for sure. The blend is 70% Chardonnay, 20% Sauvignon Blanc and 10% Picapoll. In no way is it common, and truth be told it lags far behind the winery's usually excellent reds. But it does have a lot of kick, body and tropical fruit. And for a unique Spanish white, it may draw some interest because it's not poorly made.",17.0,84,0,0.9526202042754421
21699,Girardet 2000 Chardonnay (Umpqua Valley),"Partial barrel fermentation in three different types of barrel give some nice leesy, creamy flavors. The modest fruit flavors run to melon and light citrus. It's elegant and nicely balanced, with a fresh, easy finish.",12.0,86,0,0.952620152884214
62103,William Fèvre 2013 Espino Gran Cuvée Chardonnay (Maipo Valley),"Fleshy, oxidized aromas hint at complexity but fall more toward wheat, wax and waywardness. Round in body, with vital acidity, this tastes of creamy oak, peach, dried apricot and lemon. This French-owned Chilean operation has been striving for years to make Chablis-style Chardonnay in the Andes; so far the results haven't been convincing.",24.0,87,0,0.9526201045946403
100256,Tres Palacios 2017 Reserve Sauvignon Blanc (Maipo Valley),"A mix of melon, tropical fruit and passion fruit aromas lead to a tight palate with just enough body weight to not be austere. Flavors of white pepper, citrus and celery are modest on the finish, which tastes briny.",10.0,86,0,0.9526200681407785
80486,Longoria 2013 Rita's Crown Vineyard Chardonnay (Sta. Rita Hills),"A bright and sour combination strikes the nose on this wine, with aromas of lime sorbet, kumquat and salted green apple rinds. The lean, focused and racy palate is led by crushed limestone grip, with the slight warmth of tart crab apples, proving quite palate cleansing. It's perfect for halibut or other delicate fish.",50.0,92,0,0.9526199332630005
109975,Lincourt 2012 Carol Ann Chardonnay (Sta. Rita Hills),"Bill Foley named this wine after his wife, who works with disadvantaged children, so you can expect it to be a winner. The nose is quite distinctive, a whirlwind of smoke, seared pear, citrus blossom, squeezed Meyer lemon and rain on slate. It's a refreshing breeze to drink, with toasted nuts, cooked apples, a hint of butter and a chalky grip.",35.0,91,0,0.9526197779567972
